output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
456	Root (90.4%); Eukaryota (90.4%); Amorphea (90.4%); Obazoa (90.4%); Opisthokonta (90.4%); Nucletmycea (90.4%); Fungi (90.4%); Dikarya (90.4%); Ascomycota (90.4%); Pezizomycotina (90.4%); Dothideomycetes (82.2%); Pleosporales (80.7%); unclassified_Pleosporales (80.7%)	ASV1433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
457	Root (72.5%); Eukaryota (72.5%); Amorphea (72.5%); Obazoa (72.5%); Opisthokonta (72.5%); Nucletmycea (72.5%); Fungi (72.5%); Dikarya (72.5%); Ascomycota (72.5%); Pezizomycotina (72.5%); Dothideomycetes (72.5%); Pleosporales (72.5%); unclassified_Pleosporales (72.5%)	ASV1434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
458	Root (79.7%); Eukaryota (79.7%); Amorphea (77.1%); Obazoa (76.4%); Opisthokonta (76.4%); Nucletmycea (72.7%); Fungi (72.7%); unclassified_Fungi (72.7%)	ASV1435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
459	Root (92.6%); Eukaryota (92.6%); Amorphea (92.6%); Obazoa (92.6%); Opisthokonta (92.6%); Nucletmycea (92.6%); Fungi (92.6%); Dikarya (91.9%); Basidiomycota (91.9%); Agaricomycotina (90.2%); Agaricomycetes (86.7%); unclassified_Agaricomycetes (86.7%)	ASV1436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0
460	Root (73%); Eukaryota (73%); Amorphea (73%); Obazoa (73%); Opisthokonta (73%); Nucletmycea (73%); Fungi (73%); Dikarya (73%); Ascomycota (73%); Pezizomycotina (73%); Lichinomycetes (60.2%); Lichinales (60.2%); unclassified_Lichinales (60.2%)	ASV1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	12	0	0	0
461	Root (96.6%); Eukaryota (96.6%); Amorphea (96.6%); Obazoa (96.6%); Opisthokonta (96.6%); Nucletmycea (96.6%); Fungi (96.6%); Dikarya (96.6%); Ascomycota (96.6%); Pezizomycotina (96.6%); Sordariomycetes (96.6%); Myrmecridiales (94.4%); Myrmecridiaceae (94.4%); Myrmecridium (94.4%)	ASV1438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
462	Root (75.7%); Eukaryota (75.7%); Archaeplastida (71.7%); Chloroplastida (71%); Chlorophyta (60.1%); unclassified_Chlorophyta (60.1%)	ASV1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0
463	Root (98.2%); Eukaryota (98.2%); Amorphea (98.2%); Amoebozoa (98.2%); Centrohelida (98.2%); Acanthocystidae (93.3%); Pterocystis (93.3%)	ASV144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4883	0	0	0	0	0	0	0	0	0	0	0	0	0
464	Root (95%); Eukaryota (95%); Amorphea (95%); Obazoa (94.3%); Opisthokonta (94.3%); Nucletmycea (93.4%); Fungi (93.4%); Dikarya (93.4%); Ascomycota (93.4%); Pezizomycotina (93.4%); Dothideomycetes (90.2%); Pleosporales (89.4%); unclassified_Pleosporales (89.4%)	ASV1440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
465	Root (63.5%); Eukaryota (63.5%); unclassified_Eukaryota (63.5%)	ASV1441	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
466	Root (86.3%); Eukaryota (86.3%); Archaeplastida (86.3%); Chloroplastida (86.3%); Chlorophyta (75.7%); unclassified_Chlorophyta (75.7%)	ASV1442	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
467	Root (88.3%); Eukaryota (88.3%); Amorphea (88.3%); Obazoa (88.3%); Opisthokonta (88.3%); Nucletmycea (88.3%); Fungi (88.3%); Dikarya (88.3%); Ascomycota (88.3%); Pezizomycotina (88.3%); Dothideomycetes (84.3%); Pleosporales (83.5%); unclassified_Pleosporales (83.5%)	ASV1443	0	0	0	0	0	5	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
468	Root (98.2%); Eukaryota (98.2%); Amorphea (98.2%); Obazoa (98.2%); Opisthokonta (98.2%); Holozoa (98.2%); Choanozoa (98.2%); Metazoa (98.2%); Animalia (98.2%); BCP clade (98.2%); Bilateria (98.2%); Deuterostomia (83.4%); Chordata (83.4%); Vertebrata (83.4%); Gnathostomata (83.4%); Euteleostomi (83.4%); Tetrapoda (83.4%); Mammalia (83.4%)	ASV1444	0	0	0	0	0	3	0	0	0	0	0	0	0	7	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
469	Root (63.7%); Eukaryota (63.7%); SAR (63.3%); Alveolata (62.9%); Apicomplexa (61%); Conoidasida (61%); Gregarinasina (61%); Eugregarinorida (60.6%); unclassified_Eugregarinorida (60.6%)	ASV1445	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
470	Root (60.7%); Eukaryota (60.7%); unclassified_Eukaryota (60.7%)	ASV1446	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
471	Root (70.9%); Eukaryota (70.9%); SAR (70.9%); Alveolata (70.9%); Apicomplexa (68.2%); Conoidasida (68.2%); Cryptosporida (68.2%); Cryptosporidium (68.2%)	ASV1447	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
472	Root (61.5%); Eukaryota (61.5%); SAR (61.1%); unclassified_SAR (61.1%)	ASV1448	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
473	Root (86%); Eukaryota (86%); Amorphea (86%); Obazoa (86%); Opisthokonta (86%); Nucletmycea (86%); Fungi (86%); Dikarya (86%); Ascomycota (86%); Pezizomycotina (86%); Sordariomycetes (81.2%); Hypocreales (68.3%); unclassified_Hypocreales (68.3%)	ASV1449	0	0	0	0	0	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
474	Root (97.4%); Eukaryota (97.4%); SAR (97.4%); Stramenopiles (97.4%); Peronosporomycetes (97.4%); Pythium (73.2%)	ASV145	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2578	0	0	0	0	0	0	0	0	1963	0	0	0	0	0	0	0
475	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (98.6%); Xylariales (94.9%); Apiosporaceae (67.7%); Arthrinium (67.7%)	ASV1450	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
476	Root (93.4%); Eukaryota (93.4%); Amorphea (93.4%); Obazoa (93.4%); Opisthokonta (93.4%); Nucletmycea (93.4%); Fungi (93.4%); Dikarya (93.4%); Ascomycota (93.4%); Pezizomycotina (93.4%); Sordariomycetes (93.4%); Hypocreales (90.9%); unclassified_Hypocreales (90.9%)	ASV1451	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
477	Root (63.7%); Eukaryota (63.7%); Amorphea (61.9%); Obazoa (60.6%); Opisthokonta (60.6%); unclassified_Opisthokonta (60.6%)	ASV1452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
478	Root (85.8%); Eukaryota (85.8%); Amorphea (85.8%); Obazoa (85.8%); Opisthokonta (85.8%); Nucletmycea (85.8%); Fungi (85.8%); Dikarya (83.5%); Ascomycota (82.8%); Pezizomycotina (61.7%); unclassified_Pezizomycotina (61.7%)	ASV1453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
479	Root (98.8%); Eukaryota (98.8%); Amorphea (98.8%); Obazoa (98.8%); Opisthokonta (98.8%); Nucletmycea (98.8%); Fungi (98.8%); Dikarya (98.8%); Ascomycota (98.8%); Pezizomycotina (98.8%); Sordariomycetes (98.8%); Xylariales (88.6%); unclassified_Xylariales (88.6%)	ASV1454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
480	Root (73.9%); Eukaryota (73.9%); Amorphea (73.9%); Obazoa (73.9%); Opisthokonta (73.9%); Holozoa (73.9%); Choanozoa (73.9%); Metazoa (73.9%); Animalia (73.9%); BCP clade (73.9%); Bilateria (73.9%); Protostomia (73.4%); Ecdysozoa (73%); Arthropoda (73%); Hexapoda (73%); Insecta (73%); Pterygota (73%); Neoptera (73%); Diptera (72.4%)	ASV1455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	Root (84.7%); Eukaryota (84.7%); SAR (84.7%); Stramenopiles (84.7%); Peronosporomycetes (84.7%); unclassified_Peronosporomycetes (84.7%)	ASV1456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
482	Root (69.4%); Eukaryota (69.4%); Archaeplastida (66.7%); Chloroplastida (66.7%); Charophyta (66.7%); Phragmoplastophyta (66.7%); Streptophyta (66.7%); Embryophyta (66.7%); Tracheophyta (66.7%); Spermatophyta (66.2%); Magnoliophyta (65.1%)	ASV1457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
483	Root (64.9%); Eukaryota (64.9%); SAR (61.4%); Rhizaria (60.8%); Cercozoa (60.8%); unclassified_Cercozoa (60.8%)	ASV1458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0
484	Root (88.8%); Eukaryota (88.8%); Amorphea (88.8%); Obazoa (88.8%); Opisthokonta (88.8%); Nucletmycea (88.8%); Fungi (88.8%); Dikarya (88.8%); Ascomycota (88.8%); Pezizomycotina (88.8%); Sordariomycetes (87.3%); Hypocreales (79.6%); unclassified_Hypocreales (79.6%)	ASV1459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
485	Root (91.9%); Eukaryota (91.9%); Amorphea (91.1%); Obazoa (91.1%); Opisthokonta (91.1%); Nucletmycea (91.1%); Fungi (91.1%); Dikarya (90.2%); Ascomycota (90.2%); Pezizomycotina (89.5%); Dothideomycetes (87.1%); Pleosporales (87.1%); unclassified_Pleosporales (87.1%)	ASV146	0	0	0	0	0	0	43	0	32	0	247	272	228	494	756	329	185	1025	188	82	230	0	0	0	0	0	95	63	147	125	179	0	24
486	Root (91.3%); Eukaryota (91.3%); Archaeplastida (90.6%); Chloroplastida (90.6%); Chlorophyta (89.1%); Trebouxiophyceae (83.8%)	ASV1460	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0
487	Root (83.9%); Eukaryota (83.9%); Amorphea (82.5%); Obazoa (82.5%); Opisthokonta (82.5%); Nucletmycea (82.5%); Fungi (82.5%); Chytridiomycota (70.3%); Incertae Sedis_2 (70.3%); Chytridiomycetes (70.3%); Spizellomycetales (67.9%); Olpidiaceae (67.9%); Olpidium (67.9%)	ASV1461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0
488	Root (91.4%); Eukaryota (91.4%); Amorphea (91.4%); Obazoa (91.4%); Opisthokonta (91.4%); Nucletmycea (90.8%); Fungi (90.8%); Cryptomycota (90.1%); LKM11 (85.2%)	ASV1462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0
489	Root (97.5%); Eukaryota (97.5%); Amorphea (97.5%); Obazoa (97.5%); Opisthokonta (97.5%); Nucletmycea (97.5%); Fungi (97.5%); Dikarya (97.5%); Ascomycota (97.5%); Pezizomycotina (97.5%); Dothideomycetes (93.1%); Pleosporales (93.1%); Massarinaceae (73.4%); unclassified_Massarinaceae (73.4%)	ASV1463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
490	Root (59.8%); unclassified_Root (59.8%)	ASV1464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15
491	Root (49.8%); unclassified_Root (49.8%)	ASV1465	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
492	Root (86.7%); Eukaryota (86.7%); Amorphea (86.7%); Obazoa (86.7%); Opisthokonta (86.7%); Nucletmycea (86%); Fungi (86%); Dikarya (86%); Basidiomycota (86%); Agaricomycotina (85.2%); Tremellomycetes (78.4%); Tremellales (72%); unclassified_Tremellales (72%)	ASV1466	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
493	Root (37%); unclassified_Root (37%)	ASV1467	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
494	Root (100%); Eukaryota (100%); SAR (100%); Rhizaria (100%); Cercozoa (100%); Thecofilosea (100%); Cryomonadida (100%); Rhizaspididae (100%); Rhogostoma (100%)	ASV1468	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
495	Root (47.8%); unclassified_Root (47.8%)	ASV1469	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	Root (66%); Eukaryota (66%); Archaeplastida (62.4%); Chloroplastida (62.4%); unclassified_Chloroplastida (62.4%)	ASV147	23	0	0	0	0	32	0	18	0	0	376	204	138	677	421	219	652	675	445	493	106	25	0	0	0	70	47	53	33	0	12	0	0
497	Root (75.2%); Eukaryota (75.2%); Archaeplastida (60.7%); Chloroplastida (60.7%); Charophyta (60.7%); Phragmoplastophyta (60.7%); Streptophyta (60.7%); Embryophyta (60.7%); unclassified_Embryophyta (60.7%)	ASV1470	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
498	Root (92.8%); Eukaryota (92.8%); Amorphea (92.8%); Obazoa (92.8%); Opisthokonta (92.8%); Nucletmycea (92.8%); Fungi (92.8%); Zoopagomycota (92.8%); Entomophthoromycotina (92.8%); Entomophthoromycetes (92.8%); Entomophthorales (92.8%); Entomophthoraceae (92.8%); Entomophthora (92%)	ASV1471	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
499	Root (38.4%); unclassified_Root (38.4%)	ASV1472	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
500	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (99.2%); Hypocreales (99.2%); Incertae Sedis_12 (97.5%); Acremonium (97.5%)	ASV1473	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
501	Root (99.5%); Eukaryota (99.5%); Amorphea (99.5%); Obazoa (99.5%); Opisthokonta (99.5%); Holozoa (99.5%); Choanozoa (99.5%); Metazoa (99.5%); Animalia (99.5%); BCP clade (99.5%); Bilateria (99.5%); Protostomia (99.5%); Lophotrochozoa (99.5%); Platyhelminthes (99.5%); Catenulida (99.5%); Stenostomidae (99.5%)	ASV1474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
502	Root (81%); Eukaryota (81%); Archaeplastida (80.5%); Chloroplastida (80.5%); Charophyta (80.5%); Phragmoplastophyta (80.5%); Streptophyta (80.5%); Embryophyta (80.5%); Tracheophyta (79.8%); Spermatophyta (79.8%); Magnoliophyta (77.9%)	ASV1475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
503	Root (82.9%); Eukaryota (82.9%); Archaeplastida (82.3%); Chloroplastida (82.3%); Chlorophyta (68.3%); unclassified_Chlorophyta (68.3%)	ASV1476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
504	Root (85%); Eukaryota (85%); Amorphea (85%); Obazoa (85%); Opisthokonta (85%); Nucletmycea (85%); Fungi (85%); Dikarya (84.4%); Ascomycota (84.4%); Pezizomycotina (84.4%); Dothideomycetes (79.8%); Pleosporales (79.1%); unclassified_Pleosporales (79.1%)	ASV1477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
505	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (100%); Ascomycota (100%); Pezizomycotina (100%); Sordariomycetes (100%); Xylariales (95.4%); Apiosporaceae (79.8%); Arthrinium (79.8%)	ASV1478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
506	Root (65.4%); Eukaryota (65.4%); Amorphea (64.5%); Obazoa (64.5%); Opisthokonta (64.5%); Nucletmycea (64.5%); Fungi (64.5%); Dikarya (64.5%); Ascomycota (64.5%); Pezizomycotina (64.5%); Dothideomycetes (64.5%); Pleosporales (63.9%); unclassified_Pleosporales (63.9%)	ASV1479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
507	Root (91%); Eukaryota (91%); Amorphea (91%); Obazoa (91%); Opisthokonta (91%); Nucletmycea (91%); Fungi (91%); Dikarya (91%); Basidiomycota (91%); Agaricomycotina (90.3%); Tremellomycetes (86.4%); unclassified_Tremellomycetes (86.4%)	ASV148	91	30	41	218	449	205	135	217	255	0	0	23	38	0	39	24	0	0	60	31	32	11	60	28	0	64	134	135	494	745	1147	0	12
508	Root (96.5%); Eukaryota (96.5%); Amorphea (96.5%); Obazoa (96.5%); Opisthokonta (96.5%); Nucletmycea (96.5%); Fungi (96.5%); Dikarya (96.5%); Ascomycota (96.5%); Pezizomycotina (96.5%); Sordariomycetes (96.5%); Sordariales (66.2%); Chaetomiaceae (62.2%); unclassified_Chaetomiaceae (62.2%)	ASV1480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0
509	Root (100%); Eukaryota (100%); Amorphea (100%); Obazoa (100%); Opisthokonta (100%); Nucletmycea (100%); Fungi (100%); Dikarya (99%); Ascomycota (99%); Saccharomycotina (99%); Saccharomycetes (99%); Saccharomycetales (99%); Incertae Sedis_19 (88.1%); Candida (88.1%)	ASV1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8	0	0	0	0	0	0	0	0	0	0	0
510	Root (98.6%); Eukaryota (98.6%); Amorphea (98.6%); Obazoa (98.6%); Opisthokonta (98.6%); Nucletmycea (98.6%); Fungi (98.6%); Dikarya (98.6%); Ascomycota (98.6%); Pezizomycotina (97.8%); Sordariomycetes (97.8%); Diaporthales (92.2%); unclassified_Diaporthales (92.2%)	ASV1482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0
511	Root (100%); Eukaryota (100%); Amorphea (100%); Amoebozoa (100%); Tubulinea (100%); Arcellinida (100%); Echinamoebida (100%); Vermamoeba (100%)	ASV1483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
512	Root (98.8%); Eukaryota (98.8%); Amorphea (98.8%); Obazoa (98.8%); Opisthokonta (98.8%); Nucletmycea (98.8%); Fungi (98.8%); Dikarya (98.8%); Basidiomycota (97.9%); Agaricomycotina (97.9%); Agaricomycetes (96%); Agaricales (65.2%); unclassified_Agaricales (65.2%)	ASV1484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0
513	Root (94.2%); Eukaryota (94.2%); Amorphea (94.2%); Obazoa (94.2%); Opisthokonta (94.2%); Nucletmycea (94.2%); Fungi (94.2%); Dikarya (94.2%); Ascomycota (93.4%); Pezizomycotina (93.4%); Dothideomycetes (90.1%); Pleosporales (89.2%); unclassified_Pleosporales (89.2%)	ASV1485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0
514	Root (63.1%); Eukaryota (63.1%); Amorphea (62.7%); Obazoa (62.7%); Opisthokonta (62.7%); Holozoa (62.7%); Choanozoa (62.7%); Metazoa (62.7%); Animalia (62.7%); BCP clade (62.7%); Bilateria (62.7%); Protostomia (62.7%); Ecdysozoa (62.2%); Arthropoda (61.1%); unclassified_Arthropoda (61.1%)	ASV1486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
515	Root (97%); Eukaryota (97%); Archaeplastida (97%); Chloroplastida (97%); Charophyta (97%); Klebsormidiophyceae (81.7%)	ASV1487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0
516	Root (86.3%); Eukaryota (86.3%); Amorphea (86.3%); Obazoa (86.3%); Opisthokonta (86.3%); Holozoa (86.3%); Choanozoa (86.3%); Metazoa (86.3%); Animalia (86.3%); BCP clade (86.3%); Bilateria (86.3%); Protostomia (86.3%); Ecdysozoa (86.3%); Arthropoda (86.3%); Hexapoda (86.3%); Insecta (86.3%); Pterygota (86.3%); Neoptera (86.3%); Coleoptera (83.4%)	ASV1488	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
517	Root (96.7%); Eukaryota (96.7%); SAR (96.7%); Rhizaria (96.7%); Cercozoa (96.7%); Thecofilosea (96.7%); Cryomonadida (96.7%); Rhizaspididae (96.7%); Rhogostoma (96.7%)	ASV1489	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
518	Root (98.1%); Eukaryota (98.1%); Amorphea (98.1%); Obazoa (98.1%); Opisthokonta (98.1%); Nucletmycea (98.1%); Fungi (98.1%); Dikarya (98.1%); Basidiomycota (98.1%); Agaricomycotina (98.1%); Tremellomycetes (95.5%); unclassified_Tremellomycetes (95.5%)	ASV149	149	42	13	65	133	125	22	44	414	0	55	76	136	63	341	1297	33	181	176	147	104	68	22	22	9	15	90	110	117	456	81	0	31
519	Root (65.2%); Eukaryota (65.2%); unclassified_Eukaryota (65.2%)	ASV1490	0	0	0	0	2	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
520	Root (96.7%); Eukaryota (96.7%); Amorphea (96.7%); Obazoa (96.7%); Opisthokonta (96.7%); Nucletmycea (96.7%); Fungi (96.7%); Dikarya (96.7%); Ascomycota (96.7%); Pezizomycotina (94.9%); Leotiomycetes (81.8%); Erysiphales (79.1%); Erysiphaceae (79.1%); unclassified_Erysiphaceae (79.1%)	ASV1491	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
521	Root (68.8%); Eukaryota (68.8%); SAR (67.8%); Rhizaria (67.8%); Cercozoa (67.8%); Thecofilosea (65.1%); Cryomonadida (65.1%); unclassified_Cryomonadida (65.1%)	ASV1492	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	Root (74%); Eukaryota (74%); Amorphea (74%); Obazoa (74%); Opisthokonta (74%); Holozoa (74%); Choanozoa (74%); Metazoa (74%); Animalia (74%); BCP clade (74%); Bilateria (74%); Protostomia (74%); Ecdysozoa (74%); Arthropoda (74%); Hexapoda (74%); Insecta (74%); Pterygota (74%); Neoptera (74%); Diptera (74%)	ASV1493	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
523	Root (61.6%); Eukaryota (61.6%); Amorphea (61.6%); Obazoa (61.1%); Opisthokonta (61.1%); Nucletmycea (60.5%); Fungi (60.5%); Dikarya (60.1%); Ascomycota (60.1%); Pezizomycotina (60.1%); unclassified_Pezizomycotina (60.1%)	ASV1494	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0
524	Root (97.8%); Eukaryota (97.8%); Amorphea (97.8%); Obazoa (97.8%); Opisthokonta (97.8%); Nucletmycea (97.8%); Fungi (97.8%); Dikarya (97.8%); Ascomycota (97.8%); Pezizomycotina (97.8%); Leotiomycetes (62.9%); unclassified_Leotiomycetes (62.9%)	ASV1495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
525	Root (61.9%); Eukaryota (61.9%); unclassified_Eukaryota (61.9%)	ASV1496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
526	Root (78.5%); Eukaryota (78.5%); Amorphea (78.5%); Obazoa (78.5%); Opisthokonta (78.5%); Nucletmycea (78.5%); Fungi (78.5%); Dikarya (78.5%); Ascomycota (78.5%); Pezizomycotina (78.5%); Sordariomycetes (78.5%); unclassified_Sordariomycetes (78.5%)	ASV1497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
